timestamp,source_ip,destination_ip,destination_port,attack_type,severity,alert
2025-04-07 10:08:13.193901,21.35.37.69,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-08 21:53:48.193901,23.128.6.28,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-07 23:44:30.193901,47.151.198.40,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-08 05:54:18.193901,79.178.142.42,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-08 04:53:48.193901,61.180.171.94,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 23:47:48.193901,95.155.28.227,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-07 14:01:51.193901,195.108.29.67,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 01:34:00.193901,157.23.237.98,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-06 11:06:19.193901,142.238.226.156,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-06 08:20:23.193901,153.8.140.169,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-07 17:39:35.193901,194.176.252.196,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-06 11:44:49.193901,189.74.184.161,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-07 10:30:21.193901,4.163.103.95,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 06:36:50.193901,173.223.252.224,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-07 12:05:26.193901,29.29.108.93,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-08 14:44:59.193901,69.37.241.86,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-06 11:28:09.193901,201.224.186.174,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-07 23:38:18.193901,71.167.142.185,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-06 14:59:29.193901,187.73.130.119,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-08 00:28:43.193901,49.44.169.217,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-06 14:39:17.193901,172.101.138.241,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-08 21:50:13.193901,78.172.9.138,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 21:04:45.193901,77.240.25.204,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-07 17:51:25.193901,120.100.87.160,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 06:30:34.193901,19.245.45.130,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-06 04:59:43.193901,16.237.226.208,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-06 06:52:42.193901,57.190.174.177,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 20:27:47.193901,204.85.248.77,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-07 13:10:54.193901,95.107.139.143,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-07 05:51:42.193901,40.207.172.13,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-08 11:35:33.193901,192.95.237.182,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-07 08:04:40.193901,123.35.109.137,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-08 01:59:54.193901,4.136.58.195,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 23:37:20.193901,2.219.153.224,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-07 20:47:28.193901,244.181.141.59,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-07 13:00:57.193901,2.180.86.30,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-08 19:03:37.193901,178.83.4.184,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-06 16:52:17.193901,15.244.5.250,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-08 15:23:51.193901,96.49.99.135,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-08 01:17:14.193901,246.188.182.222,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-08 02:19:08.193901,125.7.143.73,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 05:21:06.193901,253.4.19.131,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 03:28:41.193901,27.253.151.17,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-07 08:44:00.193901,178.222.171.85,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-09 02:35:08.193901,153.193.203.245,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-08 21:24:37.193901,126.213.48.244,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-08 20:21:14.193901,207.193.144.182,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-08 17:45:11.193901,75.64.22.250,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-06 11:16:31.193901,169.212.18.47,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 04:57:33.193901,122.165.14.155,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-08 06:04:50.193901,112.64.40.58,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-08 13:17:25.193901,18.79.45.2,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-08 21:06:08.193901,185.185.35.68,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-06 12:57:14.193901,133.39.2.225,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-07 15:02:37.193901,253.105.202.142,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-06 04:55:08.193901,79.13.129.78,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-08 11:47:22.193901,231.120.196.214,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 12:17:59.193901,17.95.108.224,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-08 18:08:45.193901,239.132.103.241,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-08 12:39:19.193901,252.163.106.196,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-07 00:00:05.193901,25.54.85.82,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-08 08:53:36.193901,202.140.82.224,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-08 00:48:48.193901,21.90.109.219,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-08 13:01:33.193901,27.223.23.161,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-06 15:04:10.193901,210.208.70.53,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-08 01:23:39.193901,84.131.89.232,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-07 05:38:20.193901,215.152.157.141,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 14:13:01.193901,184.5.161.201,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 04:07:27.193901,57.92.76.99,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-07 22:09:43.193901,25.164.105.17,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-06 12:04:10.193901,231.62.229.157,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-06 16:23:54.193901,233.52.207.241,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 12:29:20.193901,244.84.96.64,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-06 08:29:06.193901,83.53.123.194,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-08 00:15:22.193901,251.86.66.131,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-06 12:44:14.193901,248.88.58.205,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-06 06:04:53.193901,195.129.69.7,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-06 13:18:04.193901,229.225.244.156,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-08 11:23:04.193901,227.21.199.243,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-07 03:15:24.193901,20.72.105.253,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-07 23:05:42.193901,215.104.43.202,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-08 22:27:06.193901,46.101.144.37,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-06 08:15:49.193901,110.204.246.21,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-07 06:05:11.193901,45.188.246.166,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-08 03:10:42.193901,58.197.27.5,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-06 13:48:31.193901,27.80.84.13,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 09:21:05.193901,15.173.212.41,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-06 13:37:45.193901,220.59.187.110,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-08 07:29:48.193901,253.101.135.154,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 08:40:42.193901,145.30.8.65,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 13:06:57.193901,144.172.241.250,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-07 20:57:38.193901,15.64.116.196,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 19:49:28.193901,151.211.173.114,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-08 19:11:06.193901,200.39.245.56,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 09:32:03.193901,186.167.149.184,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-09 03:40:56.193901,99.200.216.87,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-06 05:21:40.193901,26.70.219.26,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-06 16:23:57.193901,17.119.62.102,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 12:19:16.193901,17.165.235.6,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-08 19:00:30.193901,204.198.201.207,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-08 04:12:11.193901,91.69.214.132,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-09 01:08:54.193901,143.58.201.16,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 16:55:18.193901,86.138.103.100,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 00:42:39.193901,36.56.65.63,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-06 11:31:48.193901,71.48.95.162,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-08 10:35:37.193901,230.188.48.210,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-07 07:40:15.193901,10.172.114.51,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-09 04:44:19.193901,128.231.59.94,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-07 20:24:56.193901,7.20.183.107,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 01:11:55.193901,63.39.192.147,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-07 04:58:24.193901,105.116.146.126,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-07 14:28:47.193901,167.158.254.138,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-08 15:23:30.193901,221.196.78.219,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-07 12:59:19.193901,33.134.9.228,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 03:04:54.193901,79.56.184.95,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-09 01:32:11.193901,131.129.215.79,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-06 08:10:17.193901,230.200.19.246,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 04:24:40.193901,164.63.13.30,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-06 08:25:15.193901,241.159.118.101,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-06 06:02:23.193901,86.152.237.155,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-06 21:41:29.193901,73.250.103.129,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-06 15:29:15.193901,203.20.132.156,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-08 23:26:09.193901,159.44.226.168,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-08 08:08:04.193901,75.187.232.168,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-06 07:51:54.193901,188.138.232.100,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 20:54:22.193901,102.215.17.150,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-09 00:20:15.193901,218.3.149.176,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-08 23:53:07.193901,49.124.50.180,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-07 02:24:52.193901,133.247.236.206,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-06 07:53:12.193901,107.116.104.17,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 00:19:37.193901,5.50.129.93,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 11:54:10.193901,34.194.253.127,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-08 02:30:06.193901,149.202.225.46,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 18:00:30.193901,165.190.60.170,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 11:05:49.193901,236.144.147.214,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 07:37:41.193901,229.239.231.105,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-07 05:41:25.193901,173.6.122.218,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-07 11:23:54.193901,118.48.251.117,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-09 02:12:32.193901,72.116.36.251,10.0.0.4,443,Azure Storage Abuse,Low,True
2025-04-07 16:54:50.193901,229.152.138.16,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-07 11:45:24.193901,77.141.24.209,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-06 23:04:51.193901,65.125.217.177,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 22:30:44.193901,171.203.49.174,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-09 00:13:14.193901,200.57.15.95,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 20:38:04.193901,213.145.149.16,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-08 10:16:33.193901,214.43.90.109,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-08 17:14:11.193901,72.254.88.197,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-06 14:52:01.193901,12.255.95.233,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-08 04:48:53.193901,204.143.72.185,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-06 15:11:24.193901,152.150.213.225,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-09 02:43:56.193901,149.166.40.135,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-08 19:59:20.193901,221.225.47.201,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-07 07:59:19.193901,16.158.118.14,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-07 11:15:27.193901,171.85.137.53,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-06 05:33:12.193901,217.102.91.192,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-07 11:42:19.193901,189.25.33.37,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-09 00:19:42.193901,104.160.12.33,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-08 19:02:57.193901,212.201.149.178,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-07 06:54:48.193901,206.31.220.93,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-06 21:49:03.193901,105.63.245.155,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-06 18:25:52.193901,230.35.97.207,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-06 13:00:47.193901,203.214.175.59,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-07 16:02:20.193901,114.108.156.147,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-08 20:58:07.193901,241.249.143.82,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-08 10:30:56.193901,235.121.222.229,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-08 21:23:01.193901,185.54.16.182,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-07 19:39:30.193901,179.112.107.139,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-08 15:47:04.193901,158.181.76.117,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-08 08:21:59.193901,15.210.207.174,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-06 13:32:11.193901,32.84.114.234,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-08 15:11:28.193901,181.162.216.161,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-06 14:58:57.193901,81.189.158.203,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-06 07:38:20.193901,83.93.86.145,10.0.0.4,443,Azure Storage Abuse,Medium,True
2025-04-06 09:43:04.193901,168.136.39.125,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-06 05:00:53.193901,87.80.127.217,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-09 02:59:58.193901,124.84.68.240,10.0.0.4,443,Azure Storage Abuse,Medium,True
2025-04-08 02:26:27.193901,167.68.5.221,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-06 07:05:02.193901,65.33.228.15,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-07 06:04:06.193901,212.181.195.52,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-08 09:43:32.193901,224.215.24.56,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-06 17:36:48.193901,43.190.196.135,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 15:37:35.193901,237.12.167.75,10.0.0.4,53,Azure Storage Abuse,High,True
2025-04-07 23:29:03.193901,186.207.114.182,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-08 09:49:23.193901,200.145.40.195,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-09 00:48:06.193901,139.70.240.144,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-08 14:56:26.193901,128.209.111.203,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-08 02:06:41.193901,229.159.140.180,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-08 06:08:12.193901,190.24.206.126,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-08 18:02:13.193901,127.215.96.146,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-08 21:33:25.193901,145.90.194.226,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-06 21:51:16.193901,128.51.88.30,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-06 15:14:40.193901,48.211.40.28,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-09 00:05:24.193901,9.137.252.49,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-08 09:26:57.193901,177.244.50.244,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-08 04:26:53.193901,78.236.15.237,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-09 00:44:04.193901,79.130.204.141,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 05:20:37.193901,68.26.13.41,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-07 10:10:28.193901,7.50.216.135,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-08 13:08:06.193901,8.231.151.115,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-08 10:53:22.193901,26.149.203.135,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-08 23:02:05.193901,143.157.216.109,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-08 05:38:15.193901,110.168.229.108,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-08 20:58:06.193901,142.47.239.19,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-08 10:05:24.193901,56.234.85.108,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-07 00:06:41.193901,126.75.166.45,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-08 10:09:01.193901,58.40.162.45,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-08 01:18:30.193901,190.213.12.89,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-08 10:30:14.193901,137.217.203.253,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-07 16:26:41.193901,185.190.214.94,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 12:59:39.193901,101.179.161.110,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-08 03:17:02.193901,27.241.35.172,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-07 15:16:38.193901,39.38.23.220,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-08 00:22:33.193901,176.38.34.122,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 02:47:13.193901,168.192.194.159,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-08 14:16:44.193901,171.24.147.75,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 16:16:09.193901,137.10.87.235,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-07 06:17:03.193901,9.106.231.119,10.0.0.4,22,Azure Storage Abuse,Critical,True
2025-04-08 20:04:26.193901,140.64.82.57,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-07 10:11:23.193901,240.126.147.58,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-07 03:14:56.193901,228.160.89.204,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-07 02:58:12.193901,132.248.230.192,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-08 04:26:33.193901,181.194.232.157,10.0.0.4,53,Azure Storage Abuse,Low,True
2025-04-07 07:04:48.193901,174.209.235.19,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-08 06:19:10.193901,169.154.148.3,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-07 21:04:35.193901,193.173.218.82,10.0.0.4,443,Azure Storage Abuse,Medium,True
2025-04-07 17:52:42.193901,104.250.63.135,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-07 08:07:34.193901,108.144.194.176,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-07 04:58:47.193901,218.79.191.119,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-08 13:22:52.193901,228.49.75.68,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-06 05:09:05.193901,237.228.142.115,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-08 20:18:40.193901,203.22.107.60,10.0.0.4,8080,Azure Storage Abuse,High,True
2025-04-07 16:29:54.193901,106.195.252.197,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-06 20:58:09.193901,135.238.177.124,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-07 02:33:15.193901,151.206.77.252,10.0.0.4,3389,Azure Storage Abuse,Medium,True
2025-04-07 12:16:50.193901,8.124.24.158,10.0.0.4,443,Azure Storage Abuse,Medium,True
2025-04-07 10:06:45.193901,79.249.120.5,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-09 03:16:17.193901,13.69.152.16,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-07 10:22:12.193901,64.131.177.69,10.0.0.4,443,Azure Storage Abuse,Medium,True
2025-04-08 23:06:40.193901,97.74.203.28,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-07 18:02:04.193901,176.230.20.73,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-07 08:51:47.193901,71.164.255.174,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-07 08:17:06.193901,235.164.124.63,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-08 14:54:05.193901,85.101.162.77,10.0.0.4,22,Azure Storage Abuse,Medium,True
2025-04-06 09:34:00.193901,170.165.135.35,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-06 05:02:01.193901,37.79.209.242,10.0.0.4,53,Azure Storage Abuse,Critical,True
2025-04-07 21:18:44.193901,190.247.194.154,10.0.0.4,3389,Azure Storage Abuse,Critical,True
2025-04-08 05:02:38.193901,140.202.183.90,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-06 08:16:42.193901,218.196.111.152,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 01:43:41.193901,21.6.219.147,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-07 19:28:32.193901,239.149.113.24,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-06 12:21:50.193901,5.70.172.49,10.0.0.4,53,Azure Storage Abuse,Medium,True
2025-04-06 08:10:58.193901,243.3.113.60,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-09 00:29:08.193901,71.136.179.235,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-07 18:34:57.193901,228.132.20.224,10.0.0.4,80,Azure Storage Abuse,Critical,True
2025-04-07 17:10:20.193901,159.104.103.45,10.0.0.4,21,Azure Storage Abuse,Medium,True
2025-04-07 15:04:01.193901,115.191.157.21,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-06 08:49:54.193901,13.131.190.199,10.0.0.4,22,Azure Storage Abuse,Low,True
2025-04-08 18:29:27.193901,29.1.108.96,10.0.0.4,8080,Azure Storage Abuse,Medium,True
2025-04-07 07:09:46.193901,164.71.99.111,10.0.0.4,21,Azure Storage Abuse,High,True
2025-04-07 03:24:52.193901,109.165.184.169,10.0.0.4,443,Azure Storage Abuse,High,True
2025-04-06 11:47:08.193901,9.60.235.213,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 02:40:02.193901,123.84.187.17,10.0.0.4,22,Azure Storage Abuse,High,True
2025-04-08 08:23:50.193901,75.63.210.99,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-09 04:28:03.193901,225.26.31.228,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-08 00:57:25.193901,196.240.242.170,10.0.0.4,21,Azure Storage Abuse,Critical,True
2025-04-06 21:40:43.193901,203.162.26.59,10.0.0.4,80,Azure Storage Abuse,Low,True
2025-04-06 15:46:24.193901,85.231.121.10,10.0.0.4,21,Azure Storage Abuse,Low,True
2025-04-08 03:27:40.193901,201.245.245.198,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-08 21:45:42.193901,83.209.23.119,10.0.0.4,8080,Azure Storage Abuse,Critical,True
2025-04-07 02:48:59.193901,242.115.23.83,10.0.0.4,443,Azure Storage Abuse,Critical,True
2025-04-09 00:59:18.193901,111.48.198.74,10.0.0.4,3389,Azure Storage Abuse,High,True
2025-04-06 14:20:02.193901,134.36.72.227,10.0.0.4,80,Azure Storage Abuse,Medium,True
2025-04-07 06:18:25.193901,221.71.71.112,10.0.0.4,80,Azure Storage Abuse,High,True
2025-04-06 22:27:59.193901,37.83.43.236,10.0.0.4,3389,Azure Storage Abuse,Low,True
2025-04-06 13:51:22.193901,150.109.103.30,10.0.0.4,8080,Azure Storage Abuse,Low,True
2025-04-07 10:47:45.193901,16.99.39.151,10.0.0.4,21,Azure Storage Abuse,High,True
